id,date,location,species,length_cm,weight_kg,method,weather,water_temp_c,notes
1953,2022-10-28,Øygarden,Hyse,66.6,4.01,Pilking,Tåke,14.0,Mye småfisk
1954,2024-01-12,Øygarden,Torsk,104.2,7.41,Pilking,Sol,6.4,Veldig seig i starten
1955,2024-12-24,Bjørnafjorden,Horngjel,41.5,3.0,Flue,Tåke,16.5,Tok på første kast
1956,2023-04-07,Bjørnafjorden,Hyse,104.7,13.06,Jigg,Lettskyet,14.7,Litt bølger
1957,2023-09-29,Fedje,Sei,95.0,6.68,Sluk,Tåke,12.7,Fin dag på sjøen
1958,2022-06-30,Fedje,Sild,56.9,6.92,Flue,Tåke,8.6,Overraskende tung
1959,2024-01-23,Øygarden,Sei,114.1,12.9,Sluk,Lettskyet,11.8,Veldig seig i starten
1960,2022-11-14,Sotra,Hyse,54.4,5.77,Flue,Regn,10.5,Litt bølger
1961,2025-01-05,Austevoll,Sei,28.7,3.75,Agn,Tåke,13.0,Mye småfisk
1962,2024-02-15,Tysnes,Steinbit,99.8,11.41,Jigg,Lettskyet,13.8,Tok på første kast
1963,2024-04-12,Fedje,Horngjel,114.1,12.8,Sluk,Tåke,13.2,Veldig seig i starten
1964,2022-12-17,Fitjarøyene,Sei,56.4,4.34,Jigg,Skyet,8.7,Fin dag på sjøen
1965,2022-09-26,Fedje,Horngjel,101.6,13.03,Flue,Vind,6.1,Veldig seig i starten
1966,2023-04-24,Bjørnafjorden,Torsk,106.5,14.77,Agn,Vind,13.6,Beste fangst på lenge
1967,2024-10-27,Austevoll,Steinbit,33.6,2.27,Flue,Regn,13.0,Litt bølger
1968,2023-01-07,Fitjarøyene,Torsk,72.3,8.66,Shad,Sol,10.9,Tok på første kast
1969,2022-12-31,Sotra,Lyr,119.8,12.59,Pilking,Sol,12.4,Litt bølger
1970,2023-04-05,Fedje,Steinbit,95.4,8.18,Pilking,Regn,15.9,Litt bølger
1971,2024-10-04,Fitjarøyene,Makrell,53.8,5.19,Sluk,Tåke,13.5,Veldig seig i starten
1972,2022-09-24,Tysnes,Horngjel,42.7,4.02,Pilking,Sol,10.5,Mye småfisk
1973,2024-05-11,Fitjarøyene,Hyse,96.8,7.93,Pilking,Skyet,14.2,Overraskende tung
1974,2022-08-21,Øygarden,Steinbit,102.3,9.1,Pilking,Tåke,10.0,Beste fangst på lenge
1975,2023-11-12,Fedje,Makrell,91.3,11.94,Shad,Vind,9.8,Beste fangst på lenge
1976,2024-03-08,Fedje,Torsk,25.6,2.93,Shad,Lettskyet,16.8,Mye småfisk
1977,2023-02-21,Bjørnafjorden,Torsk,26.2,2.3,Agn,Lettskyet,14.4,Tok på første kast
1978,2022-03-25,Austevoll,Hyse,62.7,6.05,Jigg,Vind,7.3,Veldig seig i starten
1979,2023-11-28,Tysnes,Lyr,112.7,15.54,Jigg,Vind,11.9,Fin dag på sjøen
1980,2023-04-15,Fedje,Horngjel,43.8,3.52,Jigg,Lettskyet,9.2,Overraskende tung
1981,2022-05-17,Bjørnafjorden,Steinbit,52.8,5.38,Shad,Skyet,7.5,Rolige forhold
1982,2023-03-08,Sotra,Sei,90.7,11.38,Flue,Lettskyet,8.3,Rolige forhold
1983,2022-04-10,Tysnes,Torsk,85.9,9.8,Flue,Lettskyet,6.4,Rolige forhold
1984,2023-10-18,Øygarden,Sei,52.6,4.2,Pilking,Tåke,14.8,Mye småfisk
1985,2023-04-11,Sotra,Lyr,70.3,6.3,Agn,Sol,8.8,Litt bølger
1986,2023-11-23,Fitjarøyene,Torsk,101.1,7.99,Jigg,Tåke,13.4,Fin dag på sjøen
1987,2024-06-09,Bjørnafjorden,Sei,97.4,9.33,Sluk,Vind,10.3,Mye småfisk
1988,2022-05-04,Tysnes,Makrell,44.1,5.36,Flue,Lettskyet,17.5,Mye småfisk
1989,2022-06-30,Bjørnafjorden,Lyr,114.9,13.06,Jigg,Vind,13.3,Litt bølger
1990,2022-10-03,Fitjarøyene,Hyse,22.8,2.73,Agn,Vind,16.3,Litt bølger
1991,2024-02-08,Sotra,Steinbit,43.4,3.23,Pilking,Skyet,10.1,Tok på første kast
1992,2024-07-30,Sotra,Sild,108.2,8.98,Sluk,Regn,6.2,Litt bølger
1993,2023-07-10,Tysnes,Steinbit,95.3,12.57,Flue,Sol,11.8,Overraskende tung
1994,2023-11-20,Fedje,Sei,107.7,12.24,Sluk,Vind,14.1,Beste fangst på lenge
1995,2023-06-29,Sotra,Sei,116.0,15.57,Flue,Lettskyet,17.4,Fin dag på sjøen
1996,2023-04-24,Tysnes,Sei,22.7,1.45,Shad,Vind,16.4,Beste fangst på lenge
1997,2024-06-03,Sotra,Makrell,115.5,10.0,Agn,Sol,10.8,Veldig seig i starten
1998,2022-08-10,Tysnes,Lyr,81.5,6.62,Agn,Tåke,14.2,Overraskende tung
1999,2024-05-06,Øygarden,Steinbit,24.9,3.09,Shad,Sol,11.6,Veldig seig i starten
2000,2024-03-18,Fitjarøyene,Hyse,95.4,7.69,Agn,Vind,17.1,Fin dag på sjøen
2001,2022-10-25,Fitjarøyene,Makrell,98.9,7.12,Pilking,Sol,16.4,Fin dag på sjøen
2002,2022-09-30,Bjørnafjorden,Lyr,41.0,3.65,Sluk,Skyet,12.6,Overraskende tung
2003,2022-12-20,Tysnes,Steinbit,70.6,6.7,Agn,Vind,8.9,Litt bølger
2004,2023-12-31,Tysnes,Steinbit,26.4,2.14,Flue,Sol,8.8,Fin dag på sjøen
2005,2023-04-08,Bjørnafjorden,Hyse,91.8,12.43,Agn,Vind,6.8,Tok på første kast
2006,2023-06-26,Sotra,Sild,110.5,9.33,Shad,Lettskyet,14.6,Litt bølger
2007,2024-11-25,Øygarden,Steinbit,101.4,6.39,Flue,Tåke,17.3,Litt bølger
2008,2022-12-16,Tysnes,Sei,74.6,8.05,Jigg,Skyet,11.2,Fin dag på sjøen
2009,2024-04-06,Tysnes,Torsk,95.2,9.99,Pilking,Regn,10.4,Fin dag på sjøen
2010,2024-06-13,Fitjarøyene,Horngjel,34.7,4.57,Sluk,Vind,10.4,Beste fangst på lenge
2011,2023-08-05,Fitjarøyene,Lyr,86.4,7.09,Jigg,Vind,16.5,Tok på første kast
2012,2022-12-18,Austevoll,Steinbit,38.1,3.93,Agn,Tåke,11.6,Litt bølger
2013,2024-08-05,Fitjarøyene,Sild,119.9,12.81,Sluk,Tåke,14.9,Beste fangst på lenge
2014,2023-10-07,Øygarden,Sild,34.3,4.52,Shad,Tåke,12.7,Rolige forhold
2015,2024-01-23,Bjørnafjorden,Lyr,65.3,5.61,Jigg,Skyet,13.9,Beste fangst på lenge
2016,2024-08-05,Fedje,Sei,93.3,12.68,Flue,Regn,6.8,Mye småfisk
2017,2024-03-15,Fitjarøyene,Steinbit,57.3,5.42,Sluk,Vind,10.0,Rolige forhold
2018,2022-04-20,Austevoll,Sild,37.1,2.24,Sluk,Tåke,16.9,Overraskende tung
2019,2023-12-30,Fedje,Sei,66.3,8.07,Agn,Lettskyet,9.3,Beste fangst på lenge
2020,2025-01-04,Øygarden,Hyse,69.2,7.26,Agn,Sol,14.0,Overraskende tung
2021,2023-12-04,Sotra,Lyr,49.5,5.99,Agn,Tåke,17.4,Rolige forhold
2022,2022-09-24,Fitjarøyene,Steinbit,71.6,7.96,Shad,Vind,8.6,Rolige forhold
2023,2024-02-11,Fedje,Sei,30.6,2.52,Shad,Regn,8.1,Beste fangst på lenge
2024,2024-02-12,Bjørnafjorden,Lyr,110.6,8.88,Sluk,Regn,11.5,Mye småfisk
2025,2023-05-23,Sotra,Horngjel,47.7,3.28,Flue,Sol,17.9,Mye småfisk
2026,2022-12-23,Øygarden,Sild,30.4,2.1,Agn,Regn,10.8,Fin dag på sjøen
2027,2024-06-27,Øygarden,Horngjel,112.0,14.3,Sluk,Vind,13.3,Veldig seig i starten
2028,2023-04-28,Bjørnafjorden,Makrell,25.7,2.88,Shad,Tåke,9.1,Tok på første kast
2029,2024-01-10,Austevoll,Sild,92.0,6.77,Pilking,Regn,11.6,Litt bølger
2030,2023-04-23,Bjørnafjorden,Makrell,95.5,10.94,Pilking,Vind,7.3,Beste fangst på lenge
2031,2023-07-28,Bjørnafjorden,Lyr,84.2,8.28,Pilking,Vind,16.3,Overraskende tung
2032,2023-12-27,Tysnes,Horngjel,48.1,4.63,Agn,Regn,15.1,Rolige forhold
2033,2023-09-07,Bjørnafjorden,Sei,69.2,6.03,Pilking,Lettskyet,14.0,Beste fangst på lenge
2034,2022-12-27,Austevoll,Horngjel,40.8,2.51,Sluk,Vind,7.4,Overraskende tung
2035,2023-06-28,Sotra,Lyr,35.2,4.44,Shad,Vind,13.5,Mye småfisk
2036,2023-04-09,Fitjarøyene,Makrell,81.8,6.12,Jigg,Skyet,17.7,Overraskende tung
2037,2024-08-23,Fedje,Torsk,98.2,7.58,Agn,Sol,11.0,Litt bølger
2038,2023-10-11,Bjørnafjorden,Horngjel,111.0,12.79,Flue,Sol,12.4,Veldig seig i starten
2039,2023-09-21,Sotra,Steinbit,40.6,4.17,Jigg,Tåke,12.5,Mye småfisk
2040,2023-05-11,Fitjarøyene,Sild,43.6,4.99,Pilking,Lettskyet,7.6,Tok på første kast
2041,2022-06-23,Fedje,Lyr,94.6,8.1,Shad,Sol,14.2,Fin dag på sjøen
2042,2023-06-13,Fedje,Steinbit,90.1,10.62,Pilking,Tåke,10.3,Rolige forhold
2043,2023-09-30,Øygarden,Sei,32.0,3.76,Sluk,Regn,13.4,Mye småfisk
2044,2022-07-13,Austevoll,Hyse,48.9,3.33,Flue,Sol,17.9,Veldig seig i starten
2045,2024-11-11,Fedje,Hyse,28.3,2.82,Shad,Tåke,6.9,Mye småfisk
2046,2023-09-24,Øygarden,Makrell,97.8,11.93,Agn,Sol,6.5,Overraskende tung
2047,2023-05-17,Fedje,Hyse,76.8,5.17,Agn,Regn,15.2,Overraskende tung
2048,2022-11-12,Øygarden,Sild,101.3,8.67,Pilking,Regn,9.6,Mye småfisk
2049,2024-01-09,Fitjarøyene,Sei,33.0,3.37,Jigg,Skyet,9.8,Beste fangst på lenge
2050,2024-01-15,Fedje,Steinbit,31.7,3.45,Sluk,Sol,13.8,Mye småfisk
2051,2022-10-14,Tysnes,Torsk,51.2,5.36,Agn,Skyet,9.9,Tok på første kast
2052,2022-10-27,Tysnes,Lyr,41.4,4.7,Jigg,Sol,13.5,Tok på første kast
2053,2023-02-03,Fedje,Hyse,119.2,12.2,Jigg,Regn,11.6,Tok på første kast
2054,2024-04-20,Fedje,Steinbit,37.1,4.98,Shad,Vind,17.8,Fin dag på sjøen
2055,2024-05-27,Bjørnafjorden,Sild,66.1,4.13,Shad,Lettskyet,10.1,Tok på første kast
2056,2024-05-22,Tysnes,Makrell,53.2,6.62,Flue,Sol,10.1,Overraskende tung
2057,2024-04-05,Øygarden,Sild,42.8,5.71,Jigg,Lettskyet,8.6,Veldig seig i starten
2058,2022-01-26,Fedje,Horngjel,103.9,8.99,Sluk,Sol,11.7,Tok på første kast
2059,2024-02-25,Sotra,Hyse,117.1,10.85,Pilking,Skyet,7.4,Mye småfisk
2060,2022-10-28,Fedje,Steinbit,57.3,3.75,Sluk,Sol,6.3,Mye småfisk
2061,2024-02-16,Fitjarøyene,Sei,80.9,6.45,Pilking,Sol,10.6,Overraskende tung
2062,2023-11-13,Bjørnafjorden,Sei,41.9,2.63,Shad,Regn,8.4,Fin dag på sjøen
2063,2023-02-19,Sotra,Horngjel,40.9,2.92,Agn,Lettskyet,16.8,Beste fangst på lenge
2064,2022-01-18,Sotra,Torsk,91.6,11.23,Jigg,Tåke,8.4,Litt bølger
2065,2024-12-31,Sotra,Sei,112.0,9.19,Sluk,Tåke,17.7,Mye småfisk
2066,2024-05-16,Austevoll,Horngjel,107.7,8.28,Jigg,Vind,16.0,Beste fangst på lenge
2067,2022-11-25,Fitjarøyene,Makrell,119.5,11.04,Agn,Regn,14.3,Fin dag på sjøen
2068,2022-02-02,Sotra,Hyse,39.3,4.45,Agn,Vind,8.0,Fin dag på sjøen
2069,2022-09-09,Fitjarøyene,Lyr,42.9,3.5,Flue,Vind,14.4,Veldig seig i starten
2070,2022-02-21,Fitjarøyene,Sei,35.4,4.05,Jigg,Lettskyet,7.6,Veldig seig i starten
2071,2022-01-01,Øygarden,Hyse,94.3,8.22,Sluk,Vind,12.6,Veldig seig i starten
2072,2022-11-12,Fitjarøyene,Makrell,76.6,10.71,Jigg,Vind,17.6,Rolige forhold
2073,2024-10-30,Fedje,Torsk,54.3,6.68,Shad,Sol,16.8,Veldig seig i starten
2074,2023-09-17,Sotra,Lyr,39.6,3.97,Agn,Skyet,10.5,Beste fangst på lenge
2075,2022-04-13,Bjørnafjorden,Makrell,110.5,10.45,Shad,Tåke,14.1,Fin dag på sjøen
2076,2024-10-31,Fedje,Sild,107.5,10.69,Flue,Sol,9.7,Beste fangst på lenge
2077,2022-01-12,Fitjarøyene,Hyse,75.0,5.78,Flue,Skyet,9.2,Veldig seig i starten
2078,2023-08-09,Øygarden,Horngjel,53.3,6.08,Pilking,Skyet,13.5,Overraskende tung
2079,2024-06-23,Austevoll,Steinbit,118.1,15.21,Sluk,Skyet,16.2,Overraskende tung
2080,2024-07-06,Øygarden,Makrell,100.4,6.75,Jigg,Sol,16.9,Litt bølger
2081,2023-07-16,Austevoll,Sei,66.5,7.23,Pilking,Regn,8.8,Fin dag på sjøen
2082,2024-01-05,Austevoll,Sei,20.3,1.62,Flue,Lettskyet,7.7,Tok på første kast
2083,2023-10-04,Sotra,Torsk,24.2,1.96,Jigg,Sol,9.9,Mye småfisk
2084,2022-04-09,Bjørnafjorden,Steinbit,27.5,2.78,Shad,Sol,11.3,Beste fangst på lenge
2085,2023-11-09,Sotra,Sei,67.5,4.3,Pilking,Sol,8.1,Overraskende tung
2086,2024-07-15,Øygarden,Torsk,87.1,11.47,Jigg,Skyet,6.1,Tok på første kast
2087,2024-06-30,Sotra,Sild,93.9,9.47,Agn,Sol,7.0,Tok på første kast
2088,2024-12-30,Fedje,Sild,60.8,5.09,Agn,Skyet,16.6,Tok på første kast
2089,2024-06-15,Bjørnafjorden,Sild,80.0,10.51,Pilking,Lettskyet,11.1,Litt bølger
2090,2023-09-12,Øygarden,Sild,22.4,2.5,Sluk,Sol,7.8,Beste fangst på lenge
2091,2022-03-17,Øygarden,Hyse,99.9,12.08,Jigg,Vind,11.4,Rolige forhold
2092,2022-03-26,Austevoll,Sild,83.5,9.59,Pilking,Skyet,14.8,Fin dag på sjøen
2093,2024-07-19,Sotra,Sild,63.0,7.99,Flue,Regn,15.6,Fin dag på sjøen
2094,2023-08-10,Sotra,Sei,60.1,6.3,Flue,Sol,17.5,Tok på første kast
2095,2022-01-30,Fedje,Sild,98.4,9.27,Agn,Skyet,9.8,Beste fangst på lenge
2096,2023-08-19,Austevoll,Steinbit,92.4,11.48,Jigg,Skyet,9.6,Overraskende tung
2097,2023-10-13,Øygarden,Lyr,82.4,5.86,Agn,Vind,13.9,Veldig seig i starten
2098,2022-10-23,Sotra,Hyse,26.8,3.12,Sluk,Lettskyet,8.7,Mye småfisk
2099,2023-11-11,Bjørnafjorden,Torsk,99.6,13.39,Agn,Sol,16.2,Fin dag på sjøen
2100,2023-01-24,Sotra,Lyr,66.8,4.13,Pilking,Regn,8.9,Rolige forhold
2101,2023-01-02,Bjørnafjorden,Steinbit,50.3,3.31,Flue,Regn,9.9,Beste fangst på lenge
2102,2023-04-09,Austevoll,Steinbit,56.2,5.86,Pilking,Skyet,11.1,Tok på første kast
2103,2024-11-11,Fedje,Hyse,50.6,6.55,Pilking,Sol,14.1,Litt bølger
2104,2023-07-07,Fedje,Hyse,45.8,5.74,Pilking,Regn,16.8,Tok på første kast
2105,2023-07-22,Austevoll,Hyse,88.0,11.4,Jigg,Tåke,11.7,Veldig seig i starten
2106,2023-03-22,Tysnes,Horngjel,100.7,7.62,Jigg,Tåke,11.4,Fin dag på sjøen
2107,2023-12-10,Sotra,Horngjel,48.6,5.9,Agn,Regn,16.4,Veldig seig i starten
2108,2023-11-22,Sotra,Lyr,87.4,10.73,Agn,Vind,10.5,Rolige forhold
2109,2023-05-08,Sotra,Sild,37.4,3.54,Flue,Tåke,11.1,Litt bølger
2110,2024-02-22,Øygarden,Sild,59.4,4.04,Agn,Vind,17.2,Beste fangst på lenge
2111,2024-08-12,Austevoll,Sei,46.6,5.47,Agn,Vind,12.8,Mye småfisk
2112,2024-01-17,Sotra,Makrell,81.4,8.3,Shad,Skyet,13.1,Fin dag på sjøen
2113,2023-02-11,Tysnes,Sild,98.8,13.62,Sluk,Tåke,11.5,Overraskende tung
2114,2022-02-11,Øygarden,Sild,102.8,9.45,Pilking,Vind,7.5,Beste fangst på lenge
2115,2024-12-16,Bjørnafjorden,Lyr,110.5,14.5,Flue,Sol,17.3,Overraskende tung
2116,2024-08-29,Øygarden,Sild,46.0,2.91,Shad,Lettskyet,7.9,Overraskende tung
2117,2023-10-08,Austevoll,Sild,51.7,5.36,Sluk,Lettskyet,8.5,Overraskende tung
2118,2023-10-19,Bjørnafjorden,Hyse,68.5,6.07,Shad,Tåke,16.1,Veldig seig i starten
2119,2023-10-10,Fedje,Sei,29.8,3.01,Pilking,Sol,9.1,Litt bølger
2120,2024-01-07,Austevoll,Horngjel,31.0,1.92,Jigg,Tåke,16.3,Rolige forhold
2121,2023-02-17,Bjørnafjorden,Hyse,98.8,13.74,Flue,Lettskyet,10.9,Litt bølger
2122,2022-06-29,Fedje,Makrell,49.1,6.05,Flue,Sol,14.1,Fin dag på sjøen
2123,2022-01-03,Sotra,Steinbit,22.3,2.96,Flue,Vind,15.7,Fin dag på sjøen
2124,2022-01-15,Øygarden,Torsk,40.8,3.36,Agn,Tåke,16.0,Tok på første kast
2125,2022-11-18,Bjørnafjorden,Lyr,108.1,12.25,Sluk,Regn,17.4,Tok på første kast
2126,2023-07-26,Tysnes,Sild,51.2,3.45,Flue,Sol,12.7,Veldig seig i starten
2127,2024-12-08,Øygarden,Sild,27.7,3.77,Pilking,Sol,12.4,Veldig seig i starten
2128,2024-07-28,Øygarden,Makrell,69.3,8.31,Agn,Lettskyet,10.9,Mye småfisk
2129,2024-06-03,Tysnes,Hyse,117.0,12.81,Jigg,Lettskyet,7.1,Litt bølger
2130,2023-05-16,Sotra,Hyse,20.3,2.76,Agn,Vind,10.3,Overraskende tung
2131,2022-12-31,Fitjarøyene,Torsk,73.4,9.74,Flue,Skyet,14.2,Rolige forhold
2132,2023-07-31,Austevoll,Torsk,41.1,3.2,Jigg,Skyet,8.7,Beste fangst på lenge
2133,2024-08-25,Tysnes,Hyse,70.2,5.74,Shad,Sol,12.3,Litt bølger
2134,2024-03-22,Øygarden,Horngjel,109.1,12.88,Shad,Regn,11.4,Mye småfisk
2135,2023-08-06,Sotra,Sei,61.3,7.84,Shad,Skyet,7.6,Mye småfisk
2136,2022-04-27,Tysnes,Steinbit,22.9,2.39,Flue,Tåke,6.6,Veldig seig i starten
2137,2024-04-29,Tysnes,Lyr,23.6,2.3,Sluk,Sol,8.1,Beste fangst på lenge
2138,2023-03-14,Fedje,Sild,100.7,11.78,Pilking,Regn,8.3,Beste fangst på lenge
2139,2023-11-12,Øygarden,Horngjel,61.7,7.38,Pilking,Skyet,17.8,Beste fangst på lenge
2140,2022-03-04,Fedje,Sild,37.8,2.36,Agn,Sol,7.6,Rolige forhold
2141,2022-12-10,Tysnes,Sei,56.3,3.42,Agn,Sol,8.9,Mye småfisk
2142,2023-08-13,Austevoll,Torsk,97.9,13.5,Jigg,Tåke,11.7,Rolige forhold
2143,2022-10-16,Tysnes,Torsk,61.4,4.65,Pilking,Lettskyet,8.7,Beste fangst på lenge
2144,2024-12-17,Tysnes,Horngjel,99.5,7.04,Jigg,Skyet,13.0,Veldig seig i starten
2145,2023-11-03,Tysnes,Horngjel,112.5,12.47,Shad,Tåke,16.9,Overraskende tung
2146,2022-02-11,Fitjarøyene,Horngjel,89.6,9.86,Shad,Lettskyet,14.2,Fin dag på sjøen
2147,2023-05-14,Fitjarøyene,Sei,34.5,2.96,Shad,Tåke,17.5,Tok på første kast
2148,2023-09-25,Fedje,Sild,74.1,6.8,Flue,Skyet,8.9,Tok på første kast
2149,2022-04-01,Sotra,Torsk,37.4,4.03,Pilking,Lettskyet,10.0,Overraskende tung
2150,2023-05-25,Tysnes,Lyr,30.8,4.16,Jigg,Regn,16.8,Veldig seig i starten
2151,2022-03-17,Fedje,Steinbit,47.6,5.67,Flue,Skyet,10.1,Mye småfisk
2152,2023-07-23,Fitjarøyene,Makrell,41.0,4.57,Pilking,Lettskyet,17.9,Mye småfisk
2153,2023-12-27,Fedje,Hyse,68.5,9.2,Flue,Vind,12.1,Litt bølger
2154,2022-04-21,Fedje,Horngjel,36.9,4.11,Agn,Tåke,15.3,Overraskende tung
2155,2022-02-19,Tysnes,Torsk,42.7,2.97,Shad,Vind,12.2,Rolige forhold
2156,2024-08-10,Tysnes,Sild,93.1,12.98,Flue,Lettskyet,17.5,Beste fangst på lenge
2157,2022-01-03,Sotra,Steinbit,88.7,7.28,Jigg,Tåke,9.1,Fin dag på sjøen
2158,2024-08-27,Fedje,Torsk,89.5,9.41,Jigg,Sol,11.5,Rolige forhold
2159,2023-03-15,Fedje,Hyse,99.7,7.18,Pilking,Vind,6.9,Veldig seig i starten
2160,2022-06-14,Øygarden,Makrell,23.0,1.75,Shad,Tåke,7.6,Beste fangst på lenge
2161,2024-08-23,Sotra,Lyr,35.0,2.8,Pilking,Tåke,16.8,Veldig seig i starten
2162,2024-03-09,Sotra,Horngjel,66.0,6.98,Sluk,Tåke,14.7,Mye småfisk
2163,2023-12-01,Tysnes,Steinbit,54.5,6.49,Shad,Regn,9.7,Litt bølger
2164,2022-03-12,Austevoll,Makrell,40.2,3.99,Flue,Skyet,9.9,Fin dag på sjøen
2165,2024-07-10,Tysnes,Lyr,92.9,12.22,Sluk,Regn,8.1,Overraskende tung
2166,2024-06-04,Fitjarøyene,Sei,116.8,8.18,Flue,Sol,7.2,Litt bølger
2167,2024-08-08,Sotra,Hyse,82.2,5.39,Sluk,Skyet,12.3,Mye småfisk
2168,2023-06-22,Sotra,Horngjel,117.4,13.21,Agn,Tåke,16.6,Mye småfisk
2169,2024-03-06,Bjørnafjorden,Steinbit,68.5,8.85,Sluk,Lettskyet,14.0,Veldig seig i starten
2170,2023-01-06,Austevoll,Steinbit,80.3,5.34,Agn,Vind,12.3,Veldig seig i starten
2171,2023-12-16,Fedje,Horngjel,30.1,4.08,Shad,Sol,8.7,Litt bølger
2172,2022-09-05,Tysnes,Steinbit,62.3,6.84,Pilking,Lettskyet,17.1,Veldig seig i starten
2173,2023-10-31,Austevoll,Sild,80.8,9.73,Shad,Lettskyet,11.2,Mye småfisk
2174,2023-01-21,Bjørnafjorden,Torsk,91.9,10.63,Flue,Sol,6.3,Rolige forhold
2175,2022-12-15,Sotra,Makrell,51.3,6.34,Sluk,Skyet,16.5,Veldig seig i starten
2176,2022-11-30,Austevoll,Makrell,89.3,9.38,Pilking,Skyet,15.4,Overraskende tung
2177,2022-01-18,Tysnes,Lyr,42.3,2.62,Pilking,Lettskyet,7.4,Fin dag på sjøen
2178,2022-04-10,Tysnes,Steinbit,115.7,8.74,Flue,Vind,6.2,Fin dag på sjøen
2179,2023-04-12,Tysnes,Steinbit,112.8,12.36,Agn,Vind,13.6,Fin dag på sjøen
2180,2022-12-26,Austevoll,Sild,29.8,3.91,Pilking,Lettskyet,10.0,Veldig seig i starten
2181,2022-02-18,Sotra,Lyr,99.4,12.37,Sluk,Lettskyet,13.5,Beste fangst på lenge
2182,2024-03-27,Austevoll,Steinbit,21.6,1.99,Sluk,Tåke,15.5,Tok på første kast
2183,2022-09-21,Austevoll,Lyr,20.9,2.49,Agn,Lettskyet,17.3,Tok på første kast
2184,2022-12-21,Austevoll,Horngjel,36.4,4.07,Pilking,Lettskyet,8.9,Litt bølger
2185,2023-09-06,Øygarden,Lyr,91.1,6.57,Sluk,Sol,6.7,Tok på første kast
2186,2022-11-25,Øygarden,Lyr,62.7,5.74,Flue,Skyet,11.2,Litt bølger
2187,2024-07-13,Fedje,Steinbit,69.8,8.09,Sluk,Regn,7.3,Mye småfisk
2188,2022-05-30,Sotra,Hyse,43.1,4.01,Pilking,Tåke,7.2,Beste fangst på lenge
2189,2023-07-13,Bjørnafjorden,Steinbit,52.0,4.58,Agn,Tåke,16.3,Rolige forhold
2190,2022-10-31,Bjørnafjorden,Sild,27.1,2.78,Flue,Lettskyet,9.3,Veldig seig i starten
2191,2024-04-15,Austevoll,Horngjel,118.6,15.72,Agn,Tåke,15.0,Tok på første kast
2192,2024-07-28,Fitjarøyene,Sild,89.4,11.01,Flue,Tåke,10.6,Veldig seig i starten
2193,2023-10-26,Fitjarøyene,Lyr,81.7,7.68,Flue,Lettskyet,11.0,Veldig seig i starten
2194,2023-06-26,Bjørnafjorden,Hyse,110.8,7.09,Jigg,Regn,17.3,Fin dag på sjøen
2195,2023-05-07,Bjørnafjorden,Lyr,89.2,5.71,Shad,Lettskyet,14.2,Fin dag på sjøen
2196,2024-12-04,Fitjarøyene,Sei,55.2,6.72,Sluk,Tåke,15.9,Beste fangst på lenge
2197,2023-09-14,Bjørnafjorden,Steinbit,74.3,6.19,Flue,Skyet,11.3,Overraskende tung
2198,2022-04-01,Fitjarøyene,Lyr,103.2,11.89,Sluk,Vind,16.9,Litt bølger
2199,2023-05-04,Sotra,Horngjel,81.7,6.42,Sluk,Lettskyet,6.1,Rolige forhold
2200,2024-02-02,Øygarden,Lyr,44.8,3.43,Flue,Vind,15.9,Mye småfisk
2201,2022-07-22,Fedje,Makrell,89.0,12.01,Pilking,Tåke,7.3,Fin dag på sjøen
2202,2022-10-10,Tysnes,Steinbit,78.7,9.46,Jigg,Tåke,13.8,Rolige forhold
2203,2022-06-11,Bjørnafjorden,Torsk,79.9,5.37,Shad,Lettskyet,12.0,Mye småfisk
2204,2024-07-17,Fitjarøyene,Horngjel,100.2,7.2,Flue,Vind,6.0,Litt bølger
2205,2023-04-15,Tysnes,Sei,93.7,9.96,Flue,Skyet,13.0,Litt bølger
2206,2023-08-04,Bjørnafjorden,Sei,108.9,9.75,Shad,Tåke,7.8,Fin dag på sjøen
2207,2022-01-19,Fedje,Makrell,35.8,3.58,Sluk,Skyet,17.5,Tok på første kast
2208,2023-09-01,Fedje,Makrell,92.2,9.18,Pilking,Regn,14.3,Tok på første kast
2209,2024-01-21,Sotra,Makrell,66.0,8.01,Sluk,Skyet,9.4,Beste fangst på lenge
2210,2024-01-27,Tysnes,Makrell,111.9,12.33,Sluk,Regn,13.0,Veldig seig i starten
2211,2023-08-12,Sotra,Makrell,85.7,6.44,Pilking,Regn,12.6,Tok på første kast
2212,2022-06-17,Fitjarøyene,Horngjel,107.0,10.62,Jigg,Tåke,11.4,Litt bølger
2213,2022-07-29,Austevoll,Sei,68.3,7.45,Pilking,Regn,17.0,Beste fangst på lenge
2214,2023-02-19,Øygarden,Hyse,34.8,4.17,Pilking,Regn,6.9,Fin dag på sjøen
2215,2024-02-06,Fitjarøyene,Sild,113.7,13.66,Jigg,Tåke,12.2,Rolige forhold
2216,2022-01-25,Sotra,Sei,92.0,9.19,Flue,Skyet,10.6,Tok på første kast
2217,2022-05-29,Bjørnafjorden,Sei,45.8,4.31,Shad,Sol,12.8,Mye småfisk
2218,2024-06-23,Sotra,Lyr,37.7,3.99,Jigg,Vind,6.5,Rolige forhold
2219,2024-01-01,Bjørnafjorden,Makrell,119.3,15.53,Pilking,Regn,8.9,Fin dag på sjøen
2220,2022-02-21,Austevoll,Sei,27.2,1.95,Agn,Regn,6.4,Tok på første kast
2221,2023-04-06,Tysnes,Sei,63.6,8.86,Sluk,Lettskyet,11.4,Fin dag på sjøen
